FlightNumber,FlightDelayStatus
ATL_RIC_102637,2
LGA_DCA_74936,2
RSW_PIT_88043,2
MCO_MSP_100146,2
SJC_LAS_66412,2
SYR_CVG_56978,2
JFK_SDF_95722,2
IAH_DCA_92001,2
HOU_MSY_89243,2
CLT_ORD_87483,2
MDT_ORD_63310,2
LGA_DCA_84066,2
SEA_BOI_72631,2
ATL_AVL_66037,2
AUS_SLC_90202,2
SLC_MCO_66449,2
JFK_BOS_64274,2
ORD_RSW_91612,2
FLL_JAX_82789,2
FSD_DEN_98906,2
CVG_SAT_86894,2
RNO_LAS_102979,2
CVG_DTW_63482,2
SJC_SLC_62839,2
EWR_SFO_68200,2
SJC_SNA_80507,2
EWR_CLE_58872,2
BOS_TPA_73357,2
JFK_MIA_56865,2
DTW_ORD_74690,2
TVC_DTW_73176,2
TPA_HOU_74341,2
TPA_ATL_94881,2
DFW_LBB_67509,2
PHL_SEA_86094,2
PHL_BOS_83054,2
ATL_SJU_93250,2
SLC_CDC_63882,2
MSP_ORD_88020,2
EVV_ORD_103055,2
FLL_PIT_65409,2
DFW_MDW_90557,2
CVG_PNS_76164,2
MKE_MCO_67819,2
HOU_BNA_58361,2
IAH_DTW_85862,2
GTF_DEN_93985,2
RDU_DFW_73851,2
ATL_DAY_74932,2
IAH_ABQ_70265,2
JFK_LAS_69255,2
AUS_MAF_92450,2
TPA_PIT_74983,2
OAK_BUR_97878,2
IAH_EWR_85294,2
LAN_CVG_90604,2
DFW_ICT_84797,2
PIA_ATL_94110,2
SNA_PDX_60133,2
DEN_ORD_94233,2
CVG_SGF_76335,2
BWI_BUF_96211,2
DCA_CLT_87759,2
DCA_STL_94731,2
PHL_DTW_82184,2
PWM_EWR_59248,2
BOS_ORF_80729,2
PHL_ORD_68363,2
LAX_AUS_87121,2
MSP_BWI_81792,2
BNA_ATL_74058,2
ATL_GNV_72304,2
LAS_MSP_76745,2
LAX_IAH_97753,2
MSP_DTW_93795,2
MSY_DFW_89940,2
DCA_PVD_69694,2
CVG_SGF_104576,2
PHL_FLL_71716,2
MSP_LAS_66880,2
LGA_MCI_98895,2
DFW_CRP_80954,2
SAN_LAS_89044,2
OAK_LAS_64783,2
LAS_CMH_98944,2
DEN_SJC_88765,2
MDW_ABQ_77468,2
XNA_DFW_87801,2
MCO_EWR_79772,2
ATL_FLL_92276,2
ATL_MEM_73953,2
CVG_MYR_72541,2
IND_MSP_76793,2
ATL_ALB_70298,2
PHX_ORD_85842,2
MSP_HNL_90457,2
PHX_ABQ_62504,2
PHX_SLC_59629,2
MSP_LGA_59582,2
SMF_SAN_92080,2
PDX_SLC_74087,2
DEN_DCA_84572,2
MRY_SLC_105213,2
LAX_HOU_69453,2
SGF_DFW_101336,2
ORD_OGG_91709,2
BOI_SFO_68436,2
CMH_IAD_72833,2
SEA_LAX_82538,2
MCO_BDL_84605,2
DTW_MIA_84166,2
SFO_IAH_79000,2
LAX_DEN_96972,2
STT_ATL_93413,2
PVD_MDW_95156,2
PHX_LAX_62194,2
SEA_SLC_100616,2
DEN_ABQ_98327,2
ATL_LAS_59959,2
MDW_BOS_86491,2
LGA_RIC_91815,2
ACK_EWR_81122,2
CID_CVG_63780,2
SLC_RNO_100225,2
FSD_DEN_103181,2
ATL_MEI_68715,2
RDU_LGA_67920,2
PBI_ORD_98752,2
OKC_ATL_75556,2
BOS_DCA_87743,2
MSN_ORD_78131,2
PHL_HOU_64340,2
BWI_SAT_92925,2
ATL_BUF_69971,2
DFW_MIA_71459,2
SJU_PHL_104185,2
ELP_DEN_93466,2
BOS_MSP_76648,2
LAX_MSP_67859,2
EVV_ORD_58395,2
RSW_ATL_97637,2
MCO_ATL_81751,2
SNA_DFW_92525,2
MSP_EWR_95903,2
TYS_TPA_88802,2
MSP_DCA_71139,2
EWR_IAD_65733,2
CVG_EWR_102300,2
ORD_TVC_104914,2
DEN_XNA_62673,2
RSW_IAD_102790,2
PVD_TPA_73604,2
SAN_SFO_65058,2
LGA_IAH_84050,2
IAH_PHX_64854,2
PHX_ELP_76884,2
EWR_RIC_86395,2
EWR_RDU_57147,2
ORF_JFK_73524,2
LAX_LIH_96452,2
BDL_PBI_73703,2
JFK_DFW_61975,2
SEA_HNL_65643,2
DFW_CID_88665,2
MEM_DEN_58702,2
JFK_CHS_64766,2
MSP_JFK_71404,2
RSW_DTW_58418,2
MCO_ISP_75087,2
ALB_BWI_101734,2
PHX_OAK_64476,2
MDW_SEA_102760,2
MSO_MSP_65779,2
TPA_AUS_90123,2
MCO_CVG_87767,2
PHL_PIT_95483,2
DFW_SLC_76463,2
BOS_LGA_96778,2
ORF_JFK_87965,2
ATL_ORF_99418,2
GNV_ATL_71558,2
BDL_FLL_102778,2
ORD_SAT_90958,2
SDF_ATL_97638,2
BHM_IAH_58788,2
PIT_PHL_65443,2
DEN_BUR_57991,2
BNA_SAN_73809,2
DFW_LGA_65417,2
DFW_CLT_61884,2
LAS_LAX_66859,2
IAH_SEA_76981,2
ORD_ATL_61414,2
DFW_ORD_66481,2
CLE_DEN_69429,2
TPA_IAH_64722,2
IAD_JFK_75801,2
BUF_PHL_91006,2
DAY_BWI_92478,2
LAX_DFW_82632,2
LGA_CHS_99783,2
CVG_MSP_103061,2
FNT_ATL_61149,2
IAD_SEA_68277,2
DCA_LGA_84898,2
CVG_PIT_90908,2
LAS_SLC_94168,2
DAL_IAH_97178,2
LIT_DAL_91614,2
DEN_SLC_88989,2
DCA_DFW_62418,2
IAD_JFK_83629,2
AUS_SLC_103054,2
PHX_PDX_99044,2
AUS_IAH_102112,2
MEM_SFO_85725,2
SAN_OAK_96958,2
EWR_RDU_61685,2
MEM_DFW_73591,2
ILM_ATL_90306,2
SLC_LAX_64984,2
CVG_SFO_100569,2
DFW_LAS_70713,2
ACV_SFO_67722,2
LGA_RDU_79686,2
MSY_ATL_80916,2
OMA_SLC_59627,2
EWR_ATL_101633,2
LGA_BOS_91886,2
MCO_IAD_61557,2
SAN_ORD_69113,2
PDX_RNO_92569,2
PHL_BUF_87552,2
STL_LAS_86217,2
ONT_DFW_83058,2
EKO_SLC_79996,2
CAE_IAD_76625,2
TUL_DFW_83163,2
IND_MSP_86160,2
DFW_JAN_76411,2
MIA_IAD_86630,2
ATL_LGA_95022,2
FLL_ATL_81798,2
BWI_ATL_92555,2
HSV_DFW_75837,2
IND_ORD_61267,2
MIA_ATL_65781,2
MDW_PVD_90492,2
TPA_MDW_76127,2
ORD_EWR_58071,2
HSV_TPA_105281,2
ATL_CAK_59656,2
BOS_SLC_57927,2
HPN_ORD_92477,2
RDU_BOS_97176,2
JFK_SLC_90361,2
BOI_SFO_85900,2
IAH_BHM_79457,2
SLC_MCI_68895,2
IAD_CLT_77717,2
DEN_MTJ_84048,2
LAX_MKE_96670,2
MSP_FLL_75751,2
SJU_CLT_71520,2
BDL_MCO_60208,2
LAS_IND_74452,2
CHS_CVG_66826,2
SEA_DEN_89464,2
BWI_STL_88714,2
SGF_CVG_76572,2
ANC_BET_56960,2
MLI_CVG_105335,2
MIA_DFW_71456,2
CVG_ORD_89600,2
SAN_PHX_81735,2
ATL_SBN_63789,2
CLE_MDT_79521,2
LAX_HNL_70187,2
DCA_BOS_69075,2
DTW_DCA_70435,2
SAN_ATL_69459,2
DFW_DTW_78656,2
DCA_PHX_74329,2
LAS_SEA_65427,2
BWI_FLL_64952,2
SAT_SLC_67112,2
EWR_PIT_77510,2
RDU_MCO_89830,2
LGA_MSP_79458,2
DFW_MIA_58947,2
BOS_SFO_96662,2
BDL_RDU_89387,2
ORD_CVG_80800,2
DTW_MSP_78921,2
ORD_LAX_59962,2
STL_PHX_100893,2
MSP_GFK_89402,2
JFK_ATL_57932,2
CVG_TPA_81617,2
MSP_SNA_62731,2
BOS_SEA_60860,2
PHL_MHT_100755,2
PHL_DFW_78462,2
ATL_SRQ_89526,2
SEA_DFW_80298,2
LGA_GRR_102391,2
MDW_EWR_103528,2
OAK_LAS_93754,2
MHT_BWI_84970,2
FLL_EWR_81115,2
BOS_DCA_66990,2
RIC_EWR_97572,2
ORD_SFO_98905,2
TPA_CVG_86120,2
SLC_PHX_69553,2
RIC_ATL_103465,2
ORD_CVG_97371,2
ORD_SMF_82892,2
CVG_CHS_70594,2
RDU_LGA_102045,2
SFO_PHX_82821,2
SLC_PDX_84764,2
SJU_JFK_92391,2
ANC_SEA_102026,2
IAH_SAT_68345,2
IAH_ABQ_81126,2
TPA_DTW_103599,2
SEA_DFW_101470,2
MCO_GSO_76664,2
LGA_BOS_68772,2
DTW_BDL_73961,2
DFW_OGG_73393,2
OMA_SLC_86347,2
BOS_PHL_80275,2
DFW_SDF_99078,2
LGA_BHM_70868,2
AUS_ELP_104692,2
IAD_ATL_84315,2
ORD_CLE_60240,2
SDF_ATL_88492,2
JAX_ORD_57791,2
MCO_MDT_105199,2
LAS_PDX_89910,2
RDU_MDW_61571,2
ATL_TLH_57649,2
HPN_ORD_72160,2
CVG_OKC_63919,2
PHL_ORD_60757,2
CLT_BUF_75515,2
BOS_LAS_97833,2
SJC_DFW_98653,2
BDL_ORD_92408,2
FLL_CVG_97103,2
SAN_LAS_104526,2
BDL_CLE_70161,2
ORD_CMH_88771,2
RDU_BOS_98152,2
DFW_FSM_94940,2
PHX_OAK_69164,2
MKE_MSP_81448,2
ATL_BWI_96394,2
SDF_MDW_65136,2
LGA_PWM_71115,2
PHL_DTW_83862,2
LAX_EWR_102119,2
CVG_SAT_102320,2
BTM_SLC_79747,2
DCA_DEN_75975,2
ATL_MLB_61391,2
SBP_SFO_84986,2
LIT_DFW_91930,2
SJC_DFW_105280,2
LAX_SMF_102267,2
SGU_LAX_84100,2
MSO_SLC_100135,2
PIT_DTW_82718,2
STL_DTW_85645,2
EWR_DFW_71142,2
CAK_ATL_79854,2
ORD_MSP_82934,2
EWR_BWI_72417,2
BUF_CLE_89197,2
DFW_FLL_85606,2
LGA_JAX_103302,2
TRI_ATL_68972,2
EVV_ORD_89098,2
EWR_SFO_84698,2
FLL_JFK_92975,2
EWR_SJU_63121,2
PDX_DEN_72275,2
ORD_RSW_101973,2
DCA_DTW_92123,2
HLN_SLC_57685,2
CVG_SAT_93116,2
LAX_OGG_85767,2
ORD_DEN_61237,2
SFO_EWR_82449,2
MCO_LAX_104986,2
BWI_CLE_85885,2
SMF_SNA_71878,2
SJC_LAX_70026,2
ORD_OMA_78443,2
LGA_RDU_90273,2
DTW_EWR_84289,2
DAY_ATL_83539,2
MIA_IAH_68180,2
FLL_STL_82525,2
MSP_ATL_69640,2
PHX_PHL_60939,2
GEG_SLC_67294,2
PHL_MCI_93017,2
SLC_SAT_69441,2
DTW_ATL_103585,2
DFW_LAX_79278,2
PIT_DFW_62440,2
MSY_SFO_87432,2
CVG_CHA_100234,2
PDX_DEN_87860,2
IAH_ORD_95358,2
OAK_ATL_61988,2
MOB_ATL_74160,2
SJC_SAN_77043,2
DFW_PHL_101250,2
LGA_MIA_84527,2
DFW_BOS_96299,2
DEN_RAP_74640,2
LGA_MCO_62947,2
ATL_SJU_74485,2
EVV_ORD_64700,2
GSP_MCO_97628,2
SJU_EWR_88847,2
DTW_BOS_95725,2
MEM_MCI_105090,2
BWI_ORD_62213,2
PHL_MSY_85045,2
MDT_CLE_75616,2
MKE_CVG_78223,2
TPA_CLT_73594,2
FLL_LAX_94006,2
CLT_ATL_100114,2
PIT_CLT_91719,2
PVD_BNA_63797,2
BWI_CLE_65991,2
ORD_MSP_96127,2
EWR_TPA_70464,2
BWI_SDF_62798,2
PIT_ORD_65938,2
DEN_SLC_65143,2
EWR_MSP_63593,2
PHL_ATL_98087,2
SFO_SBA_77732,2
LGA_DCA_77211,2
SNA_LAS_88502,2
TYS_ORD_75964,2
SFO_LAX_105569,2
ORD_MEM_97967,2
DTW_PHX_89683,2
RSW_JFK_82648,2
MDW_BWI_79334,2
HSV_MCO_89291,2
DEN_IAH_80490,2
ATL_MLI_99909,2
CMH_ORD_61215,2
ATL_LEX_89774,2
ATL_IAH_61960,2
OMA_DFW_69576,2
ATL_CAK_94790,2
BOS_LGA_62718,2
MEM_SFO_63588,2
TPA_IAD_70942,2
LAX_OAK_60107,2
IAH_DSM_95962,2
HOU_BWI_97990,2
ATL_BTR_84695,2
DCA_BHM_93012,2
DEN_CLE_97587,2
ANC_FAI_57002,2
SAN_SMF_61195,2
PHX_ORD_89666,2
DFW_STL_76660,2
IAH_LIT_103608,2
IAD_SEA_62370,2
SAN_MSP_59906,2
BOS_BWI_85917,2
IAD_ATL_69514,2
SFO_JFK_98636,2
LAX_SEA_69936,2
LGB_BOS_80901,2
SNA_PDX_80204,2
ORD_TUL_88859,2
DEN_LAS_87154,2
LAX_BOS_68437,2
CVG_TLH_67107,2
PHL_MHT_67072,2
EWR_SJU_80054,2
SJC_DFW_73816,2
MCO_BDL_93973,2
CVG_ATL_78063,2
CVG_ATL_95780,2
BOS_JFK_58698,2
ONT_DFW_99378,2
OAK_SAN_68596,2
ATL_ORF_98185,2
ATL_IAD_97580,2
ATL_EWR_103451,2
BWI_FLL_82823,2
DFW_LBB_72639,2
DEN_SFO_65003,2
SAN_SFO_96813,2
MKE_CVG_78318,2
CLT_MHT_77135,2
SAN_ATL_71609,2
STL_OMA_76302,2
ORD_RIC_77660,2
LAX_SEA_73100,2
CVG_GRR_58192,2
EWR_ORD_86303,2
BHM_LGA_99426,2
GSO_CVG_78374,2
DFW_MEM_81317,2
PNS_DFW_97237,2
ORD_DTW_68164,2
SLC_TUS_59518,2
ATL_MLB_95719,2
MSP_LGA_87436,2
MSP_MEM_93301,2
PHL_ORD_91843,2
CLT_BWI_79512,2
JFK_BOS_58090,2
ATL_SLC_80129,2
IAH_LAX_62912,2
ORD_CRW_92701,2
ALB_MCO_94882,2
ATL_PHL_83756,2
IAH_TUL_91107,2
ORD_DFW_66737,2
BOS_BGR_77479,2
ATL_RDU_64746,2
CLE_ATL_75326,2
HNL_SFO_70140,2
CVG_CLE_84924,2
MSP_PIT_96763,2
CVG_OMA_98299,2
CVG_PHL_71005,2
DTW_ORD_73755,2
MSY_DFW_79258,2
SLC_JAC_60521,2
MSP_IAH_94297,2
IAH_TUL_85170,2
DTW_MEM_84163,2
ORD_DTW_67425,2
ABE_CVG_84221,2
ORD_DFW_94504,2
ATL_DFW_60978,2
DEN_PHX_70054,2
LGA_MIA_63180,2
DEN_MCI_71634,2
RDU_IAH_91343,2
PHL_FLL_87881,2
DTW_ATL_90248,2
CVG_LGA_56874,2
SAN_ORD_77491,2
AZO_ATL_82548,2
ROA_CVG_99444,2
MEM_ORD_85773,2
OMA_CVG_77409,2
ORD_SAN_69261,2
PDX_LAX_73455,2
DFW_TUS_58755,2
IAH_DTW_85765,2
STL_DFW_84200,2
DFW_SMF_71394,2
MYR_LGA_85923,2
CLT_JFK_76212,2
MKE_CVG_103268,2
LAX_FLL_101134,2
LGA_ATL_81693,2
DFW_BWI_99423,2
TPA_PIT_69108,2
JFK_ORF_99748,2
MEM_MSY_85608,2
PHL_DTW_100851,2
EWR_IAH_88053,2
GSP_DFW_82560,2
MHT_ATL_60798,2
ATL_AVP_101072,2
RDU_EWR_57891,2
ISP_BWI_65460,2
JFK_RDU_71731,2
DTW_PHL_78986,2
IAH_PHL_73910,2
AUS_ELP_95739,2
BUR_PHX_81621,2
ORD_OMA_85843,2
MCO_BNA_57610,2
BNA_ATL_78945,2
MCI_ORD_71761,2
LIT_ATL_86392,2
BOS_RDU_97252,2
BHM_BWI_69534,2
EWR_DFW_104752,2
CLE_ORD_63470,2
ORD_PHX_83153,2
ORD_MDT_93504,2
TUS_ORD_64816,2
ORD_MSP_77029,2
DTW_MCI_100069,2
PHX_RNO_99382,2
IAD_CVG_86518,2
SFO_PHX_89814,2
EWR_SFO_81411,2
ATL_GRR_93901,2
FAT_SLC_100976,2
DTW_PIT_83952,2
DFW_SGF_84431,2
MHT_BWI_59891,2
DFW_MAF_75881,2
MSP_MEM_81761,2
IND_MIA_67058,2
DEN_SLC_60328,2
ORD_MCO_91115,2
LGA_MIA_74464,2
MSP_ORD_100054,2
BWI_DFW_71914,2
ORD_OKC_76494,2
TUL_DEN_103780,2
LAX_SLC_96140,2
ABQ_PHX_101970,2
ATL_ILM_82261,2
IAH_LBB_68736,2
DFW_ELP_84375,2
SFO_IAH_85164,2
CLE_DEN_105440,2
OAK_LAX_100699,2
LAS_SFO_81432,2
DTW_IAD_94162,2
EWR_MEM_57463,2
DFW_DEN_61360,2
BOS_DFW_101166,2
DTW_MCO_77458,2
CLT_MCO_79929,2
LAS_SNA_79297,2
CVG_MCI_68598,2
SJC_DFW_77564,2
CVG_CAE_58768,2
CID_ORD_81835,2
TUS_DEN_91521,2
DFW_SAT_68454,2
CMH_IAH_72370,2
IAH_LIT_101247,2
ATL_MLU_95831,2
GRB_CVG_70677,2
MIA_EWR_95937,2
LAS_IAD_86478,2
EWR_ATL_73108,2
LAX_FAT_95165,2
JAN_DFW_58303,2
DFW_PNS_71398,2
LGA_GSO_85575,2
MIA_DTW_72592,2
LAS_LIT_57004,2
DFW_ORD_72852,2
BOS_LGA_102234,2
ORD_SAT_99123,2
SAN_SJC_61772,2
EWR_PDX_103173,2
LAS_BOI_62524,2
BNA_MCO_95921,2
PWM_ATL_75924,2
PHX_BUR_103483,2
LAS_SLC_86034,2
PVD_ATL_100566,2
RDU_ATL_68815,2
ATL_SLC_68871,2
ATL_MEI_70580,2
LAX_OAK_85492,2
CVG_MCI_73405,2
DEN_ORD_77794,2
LGA_MIA_78086,2
SLC_DFW_102052,2
MSP_LGA_104938,2
IAH_MIA_59471,2
DFW_TYS_97869,2
BOS_CMH_88390,2
MLU_IAH_82900,2
OAK_SEA_103717,2
CVG_FLL_92850,2
ABQ_IAH_88260,2
ATL_ISP_91768,2
LAS_IND_66581,2
DFW_ATL_74633,2
ORD_MSP_80657,2
OAK_ONT_102887,2
ATL_AVL_85191,2
SAV_ATL_93436,2
MSP_ORD_72769,2
PFN_MCO_97561,2
JAX_BNA_72487,2
DFW_IND_82137,2
DEN_SLC_99062,2
MSP_ORD_100572,2
IAH_TYS_60186,2
DTW_PHL_58518,2
HOU_TPA_84639,2
CRP_IAH_76057,2
LBB_DFW_63066,2
PHX_DEN_70800,2
CVG_IAD_88072,2
DFW_SFO_94952,2
SYR_IAD_63125,2
DFW_IAH_101392,2
ALB_ATL_72865,2
ATL_GRR_72242,2
ORF_CVG_70950,2
ORD_JAX_57960,2
IAH_MSY_58538,2
EWR_PIT_62468,2
MSO_MSP_75591,2
SAV_JFK_73425,2
FLL_PHL_80063,2
PBI_DFW_66428,2
BIL_MSP_94171,2
CLT_SEA_84187,2
CLE_MIA_58250,2
BDL_PHX_69843,2
ATL_DAY_61143,2
JAX_DFW_96404,2
MIA_ORD_74507,2
MFE_IAH_93872,2
DFW_ONT_75585,2
TPA_PHL_90316,2
BWI_SAT_102999,2
AUS_ORD_81851,2
PVD_IAD_77444,2
BDL_BNA_97430,2
MIA_DCA_73010,2
SEA_BOS_66790,2
JFK_BOS_60979,2
CLT_LAS_75288,2
GJT_DEN_69813,2
BDL_TPA_58573,2
DTW_IAD_71971,2
IND_CLE_98742,2
DCA_LGA_91675,2
MCO_ISP_76549,2
IAH_LAS_57114,2
CHO_CVG_75542,2
CVG_LGA_73602,2
CLT_IND_76275,2
MSP_MKE_57434,2
CVG_PHX_69217,2
MSY_MSP_74278,2
ORD_DEN_71863,2
IAH_IND_93419,2
MCO_PHL_73143,2
DFW_DCA_91169,2
DCA_ATL_84917,2
LAX_LAS_69724,2
CVG_ACY_87937,2
HNL_SFO_75061,2
PHX_OAK_90725,2
MIA_JFK_103518,2
ORD_PDX_70470,2
IND_DCA_92322,2
IAH_RSW_58897,2
RDU_DTW_89637,2
SMF_ONT_85904,2
ORF_CVG_83586,2
ATL_LAS_62985,2
MSP_ORD_64150,2
BGM_CVG_78325,2
DFW_MSN_67826,2
MEM_IAH_101537,2
IAH_MSY_104631,2
IAH_ELP_94467,2
PHX_ONT_85756,2
RSW_ATL_88301,2
CLE_MKE_56818,2
ORD_BOS_59265,2
BWI_MCO_98885,2
PHX_LAS_64297,2
ORD_ATL_59600,2
ATL_IAD_81563,2
MRY_LAX_70284,2
RNO_SEA_62813,2
CLE_ORF_64072,2
RDU_MDW_88825,2
FLL_DFW_67646,2
ATL_DFW_90218,2
RDU_ORD_88036,2
BWI_TPA_61432,2
ORF_ATL_101672,2
FNT_CVG_57461,2
TYS_IAD_94444,2
ORD_MHT_59533,2
LAS_CLE_80828,2
CAK_ORD_76971,2
SFO_PDX_89268,2
TWF_SLC_72234,2
ATL_GPT_69760,2
ATL_MEI_93158,2
ATL_GRR_71304,2
DTW_ATL_99496,2
ATL_PBI_68505,2
ATL_BUF_98883,2
BOS_DEN_105030,2
DFW_EWR_63674,2
SEA_MSP_103950,2
IAH_MFE_56821,2
PHL_MHT_98366,2
BWI_LAS_63556,2
ONT_OAK_99740,2
SFO_MFR_78872,2
RSW_IND_101300,2
IAD_BOS_86844,2
MEM_ATL_76030,2
MCO_BNA_95864,2
RDU_IAH_68510,2
MSP_ORD_71792,2
IAD_CLT_80286,2
CLT_CVG_60709,2
DEN_MTJ_85502,2
PHF_ATL_61170,2
DTW_BNA_103498,2
ORD_FWA_65683,2
DEN_IAH_84052,2
ORD_LGA_100923,2
IAD_MCO_97835,2
LAX_ANC_68731,2
MDW_ISP_67363,2
SLC_FCA_71666,2
ATL_PHF_69033,2
BDL_BNA_79705,2
LAX_OAK_105212,2
LAX_EWR_96788,2
DCA_MIA_76906,2
EWR_IAH_78533,2
DFW_ICT_82483,2
PIT_PHL_100605,2
DFW_SNA_67286,2
ICT_CVG_94151,2
DFW_SAN_78799,2
ORF_EWR_83120,2
ATL_SAT_83906,2
SLC_SNA_82958,2
CLT_STT_59882,2
DEN_LAS_88716,2
JFK_BNA_78922,2
SLC_TUS_87814,2
BOS_LGA_98588,2
BOS_CLT_100374,2
IAH_CAE_81265,2
SYR_DCA_71179,2
LGA_GSO_68577,2
JFK_RDU_67690,2
IND_ATL_87141,2
BWI_BOS_92189,2
PBI_JFK_76500,2
TPA_ORD_88983,2
IAH_LAX_95063,2
MEM_ATL_68272,2
ALB_PHL_58261,2
MSP_MCI_103248,2
DCA_LGA_77959,2
RNO_DFW_89324,2
DEN_SLC_94608,2
PHX_SNA_87448,2
DFW_ATL_101891,2
HOU_ATL_75720,2
OAK_PHX_103464,2
SAN_SMF_92221,2
ATL_MEI_105074,2
SNA_DFW_77271,2
DEN_CLT_87607,2
LAX_OAK_71601,2
SGF_DFW_85299,2
PHX_ELP_103319,2
CMH_DTW_62029,2
LAS_PHX_69000,2
ATL_PHL_102857,2
LAS_OAK_82278,2
DFW_BUF_104535,2
EWR_SEA_95494,2
IAD_MCO_73195,2
IAH_BFL_63464,2
ALB_DTW_62483,2
OAK_BUR_103567,2
BUF_ATL_66793,2
IND_JFK_102742,2
MDW_LAS_76797,2
CVG_ORF_86299,2
ATL_DSM_62845,2
LGA_DFW_71951,2
CLT_RIC_85153,2
PBI_DFW_101746,2
HPN_ORD_79784,2
ATL_ORF_98399,2
MCO_DCA_58370,2
SJC_LAS_95571,2
SAN_ABQ_62682,2
CLE_MSN_87398,2
SJU_JFK_93573,2
IAD_TPA_82606,2
DEN_SLC_93764,2
MSY_HOU_90433,2
IAD_DFW_67801,2
LBB_IAH_101620,2
HOU_BHM_104087,2
LGA_MDW_84258,2
PIT_PHL_57097,2
TUL_ORD_67492,2
MKE_MSP_100829,2
EWR_PBI_102576,2
ATL_GNV_87624,2
TPA_DFW_81089,2
ATL_PFN_71069,2
ORD_MSP_79185,2
SAN_SMF_71336,2
ORD_DSM_101438,2
JFK_DFW_92994,2
BWI_BOS_104624,2
HOU_BNA_72976,2
DEN_MSO_88327,2
BWI_MDW_57726,2
SEA_IAH_80072,2
STL_DFW_57259,2
CVG_PVD_104446,2
DTW_BNA_73347,2
SJC_LAX_95034,2
HPN_CLE_89308,2
FAR_DEN_64148,2
PHX_CMH_94265,2
SMF_ATL_74067,2
BUR_SMF_73491,2
MCO_BUF_101699,2
CVG_MCI_88854,2
SAT_STL_94399,2
BTV_CVG_82903,2
CLL_DFW_97181,2
JFK_OAK_104440,2
LAX_PHX_78815,2
PDX_SAN_67699,2
IAH_DFW_80462,2
DEN_DFW_76088,2
DEN_DFW_60824,2
FNT_ATL_100077,2
CAE_CVG_57446,2
RSW_ATL_94553,2
MIA_MEM_61976,2
DTW_LGA_67546,2
FLL_CVG_81067,2
SAT_IAH_87024,2
MCO_BDL_86095,2
FCA_SLC_99336,2
MSP_CVG_89136,2
PIT_PHL_96050,2
BGR_CVG_89890,2
DFW_LAS_65151,2
BDL_ATL_90815,2
DTW_BOS_60574,2
BWI_MHT_69792,2
DCA_DFW_72400,2
SLC_MSP_87431,2
OAK_SAN_72108,2
SFO_PHL_88850,2
BWI_RSW_62274,2
MOB_ATL_82611,2
DCA_BOS_92272,2
RDU_AUS_82829,2
TPA_MEM_64404,2
SFO_MFR_96999,2
MEM_CVG_97095,2
DFW_JAN_87000,2
DFW_LAX_92761,2
ROC_ATL_102733,2
ATL_DEN_78291,2
ORD_CVG_89378,2
MDW_CLE_82792,2
MCO_CLT_65577,2
MDW_LIT_74510,2
MOT_MSP_58739,2
DFW_EWR_60685,2
IAD_ORD_93313,2
BWI_DFW_105482,2
STL_ATL_82031,2
DFW_AMA_96897,2
TPA_ATL_85190,2
OAK_SNA_69209,2
ATL_DCA_101609,2
ORD_DTW_90348,2
LAS_PHX_56815,2
TPA_ORD_91749,2
CLE_MSP_100762,2
BOS_DCA_75062,2
ATL_ATW_97426,2
COS_ORD_93241,2
PHL_ORD_103845,2
DTW_MSP_94301,2
DAY_ATL_70981,2
LAS_OAK_86453,2
BOS_JFK_70533,2
PHX_SAN_94569,2
ATL_JAN_70893,2
HVN_CVG_80680,2
OTZ_ANC_95753,2
BUF_IAD_93796,2
MSN_CVG_98109,2
MCO_PVD_91851,2
DEN_BIL_99332,2
TUL_DEN_71061,2
DFW_LGB_66838,2
JFK_CLT_94674,2
DEN_CLT_73856,2
MOB_CVG_99353,2
MKE_CVG_79479,2
MFR_PDX_59304,2
MFR_SFO_70473,2
DFW_ORD_62541,2
SJC_LAX_77132,2
LAX_LIH_104672,2
ROA_CVG_57014,2
SJC_LAS_87717,2
PHL_MCO_82054,2
RDU_MSP_78101,2
TPA_PHX_68435,2
CRP_DFW_83166,2
SHV_CVG_103194,2
EUG_SFO_60091,2
MDT_CLE_63606,2
TPA_JFK_83382,2
DCA_ATL_83640,2
ORD_DTW_90661,2
JFK_STT_89579,2
LAS_EWR_101002,2
CLT_MCO_73477,2
MDW_LGA_90317,2
TPA_SDF_102921,2
BDL_TPA_96517,2
MSP_TPA_64088,2
IAH_SAN_83719,2
CPR_DEN_81095,2
DFW_MCO_65239,2
PHX_FLL_59029,2
PBI_DCA_76106,2
LGA_ATL_88266,2
IAH_DFW_98860,2
HOU_DFW_99451,2
DAY_ORD_62013,2
PHX_CVG_69749,2
ORD_TYS_102407,2
DCA_CVG_77863,2
BWI_BHM_57743,2
PHX_SJC_82303,2
ATL_SAN_90570,2
FLL_BOS_99207,2
SEA_OAK_73474,2
ATL_BTR_104400,2
RIC_LGA_72420,2
MSY_IAH_57824,2
BIL_SLC_71368,2
SEA_BOI_78316,2
SEA_SLC_71798,2
PDX_CVG_92530,2
JFK_STL_101242,2
DFW_MSP_88736,2
IAH_DFW_103688,2
CLE_ATL_94691,2
MSP_RAP_79424,2
EUG_DEN_80097,2
BOS_MIA_77380,2
SFO_LAS_66135,2
PHX_LAX_82258,2
HLN_SLC_84543,2
HOU_STL_61964,2
RIC_LGA_68992,2
OKC_DEN_88122,2
IAD_MCO_95761,2
